time_tag,bz,bt,speed,density,temperature,estimated_kp,kp_index,dst_index
2024-05-10 08:04:00+00:00,-0.29,1.86,415.6,8.75,64179.0,1.8644940170940172,1.8644940170940172,3.0
2024-05-10 08:05:00+00:00,0.49,2.11,414.1,8.61,64317.0,1.4274515384615385,1.4274515384615385,3.0
2024-05-10 08:06:00+00:00,0.29,1.93,411.8,8.39,64534.0,1.4166884615384616,1.4166884615384616,2.0
2024-05-10 08:07:00+00:00,-0.14,1.99,413.8,9.17,48473.0,1.846042735042735,1.846042735042735,3.0
2024-05-10 08:08:00+00:00,-0.54,2.17,413.8,9.35,50406.0,1.9599538461538462,1.9599538461538462,2.0
2024-05-10 08:09:00+00:00,-0.07,1.69,412.8,9.74,52796.0,1.85942905982906,1.85942905982906,1.0
2024-05-10 08:10:00+00:00,-0.34,1.61,412.7,10.09,52551.0,1.9497521367521367,1.9497521367521367,1.0
2024-05-10 08:17:00+00:00,0.01,1.58,413.8,8.33,54923.0,1.4177546153846154,1.4177546153846154,2.0
2024-05-10 08:18:00+00:00,-0.01,1.84,412.3,8.52,57891.0,1.7693777777777777,1.7693777777777777,3.0
2024-05-10 08:19:00+00:00,-0.55,2.04,410.9,8.7,60776.0,1.9155008547008545,1.9155008547008545,3.0
2024-05-10 08:23:00+00:00,-1.11,2.12,410.3,9.19,48283.0,2.087594871794872,2.087594871794872,4.0
2024-05-10 08:24:00+00:00,-0.44,2.08,411.8,8.73,50528.0,1.8914376068376069,1.8914376068376069,3.0
2024-05-10 08:25:00+00:00,-0.75,1.81,413.9,8.12,53600.0,1.9405641025641025,1.9405641025641025,3.0
2024-05-10 08:26:00+00:00,-1.31,2.31,412.2,10.45,35356.0,2.2200119658119655,2.2200119658119655,3.0
2024-05-10 08:27:00+00:00,-1.72,2.29,412.6,9.48,44539.0,2.2686085470085473,2.2686085470085473,2.0
2024-05-10 08:28:00+00:00,-1.5,2.22,412.1,8.76,53427.0,2.1673128205128203,2.1673128205128203,2.0
2024-05-10 08:29:00+00:00,-0.47,2.06,413.1,8.85,49798.0,1.9099709401709402,1.9099709401709402,2.0
2024-05-10 08:30:00+00:00,-0.12,2.02,413.0,8.14,59879.0,1.776871794871795,1.776871794871795,2.0
2024-05-10 08:31:00+00:00,-0.61,2.22,413.0,8.14,59879.0,1.903182905982906,1.903182905982906,2.0
2024-05-10 08:32:00+00:00,-0.45,1.79,413.6,9.41,48763.0,1.9398,1.9398,1.0
2024-05-10 08:33:00+00:00,-0.7,2.05,413.6,9.41,48763.0,2.0042444444444447,2.0042444444444447,2.0
2024-05-10 08:34:00+00:00,-0.2,1.87,414.5,7.94,57430.0,1.7896478632478634,1.7896478632478634,2.0
2024-05-10 08:35:00+00:00,0.26,1.51,414.5,7.94,57430.0,1.4059507692307693,1.4059507692307693,3.0
2024-05-10 08:36:00+00:00,0.48,1.79,414.5,7.94,57430.0,1.4059507692307693,1.4059507692307693,3.0
2024-05-10 08:39:00+00:00,0.05,1.93,412.5,7.94,63785.0,1.4029046153846154,1.4029046153846154,2.0
2024-05-10 08:40:00+00:00,-0.19,2.13,412.5,7.94,63785.0,1.781531623931624,1.781531623931624,3.0
2024-05-10 08:41:00+00:00,0.23,1.6,414.2,8.15,65840.0,1.412423846153846,1.412423846153846,3.0
2024-05-10 08:42:00+00:00,-0.19,2.27,413.4,8.33,60457.0,1.8074239316239316,1.8074239316239316,3.0
2024-05-10 08:43:00+00:00,-0.23,2.32,411.4,8.79,45855.0,1.839796581196581,1.839796581196581,3.0
2024-05-10 08:44:00+00:00,-0.03,2.27,412.7,9.45,41211.0,1.8314410256410256,1.8314410256410256,3.0
2024-05-10 08:45:00+00:00,-0.26,2.32,410.9,8.94,48236.0,1.855145299145299,1.855145299145299,3.0
2024-05-10 08:46:00+00:00,0.12,1.99,409.8,8.3,55184.0,1.4106723076923078,1.4106723076923078,3.0
2024-05-10 08:47:00+00:00,0.16,1.92,411.7,8.19,52452.0,1.409936153846154,1.409936153846154,3.0
2024-05-10 08:48:00+00:00,0.23,1.91,412.3,8.08,52525.0,1.4072200000000001,1.4072200000000001,3.0
2024-05-10 08:49:00+00:00,0.34,2.64,409.9,8.13,49118.0,1.4052146153846155,1.4052146153846155,3.0
2024-05-10 08:50:00+00:00,0.37,2.08,413.1,8.24,53526.0,1.4137184615384617,1.4137184615384617,3.0
2024-05-10 08:51:00+00:00,0.36,1.65,416.7,8.37,58591.0,1.4234915384615385,1.4234915384615385,3.0
2024-05-10 08:53:00+00:00,0.22,2.43,411.9,8.13,56941.0,1.4082607692307691,1.4082607692307691,2.0
2024-05-10 08:54:00+00:00,0.25,2.62,411.8,8.06,56398.0,1.4057984615384616,1.4057984615384616,2.0
2024-05-10 08:55:00+00:00,0.3,2.63,411.1,8.28,51423.0,1.4119923076923078,1.4119923076923078,2.0
2024-05-10 08:56:00+00:00,0.23,2.53,411.6,7.91,45655.0,1.4005438461538462,1.4005438461538462,2.0
2024-05-10 08:57:00+00:00,0.27,2.27,411.7,7.84,44760.0,1.398386153846154,1.398386153846154,2.0
2024-05-10 08:59:00+00:00,0.38,1.87,405.8,8.15,52294.0,1.3996300000000002,1.3996300000000002,1.0
2024-05-10 09:00:00+00:00,0.39,2.13,405.8,8.15,52294.0,1.3996300000000002,1.3996300000000002,1.0
2024-05-10 09:01:00+00:00,0.55,2.43,407.5,7.75,40659.0,1.3890192307692308,1.3890192307692308,1.0
2024-05-10 09:02:00+00:00,0.45,2.71,407.5,7.93,42644.0,1.394959230769231,1.394959230769231,2.0
2024-05-10 09:03:00+00:00,0.62,2.37,406.6,8.21,50932.0,1.4028284615384616,1.4028284615384616,2.0
2024-05-10 09:04:00+00:00,0.46,2.47,406.4,8.11,48803.0,1.3992238461538462,1.3992238461538462,2.0
2024-05-10 09:05:00+00:00,0.39,2.58,410.7,8.15,54800.0,1.407093076923077,1.407093076923077,4.0
2024-05-10 09:06:00+00:00,0.72,2.74,414.2,7.09,67261.0,1.377443846153846,1.377443846153846,4.0
2024-05-10 09:07:00+00:00,0.64,2.62,416.4,5.75,77451.0,1.3365746153846154,1.3365746153846154,4.0
2024-05-10 09:08:00+00:00,0.99,2.66,416.7,5.61,63273.0,1.3324115384615385,1.3324115384615385,2.0
2024-05-10 09:09:00+00:00,0.52,2.08,408.1,8.0,64969.0,1.398183076923077,1.398183076923077,3.0
2024-05-10 09:10:00+00:00,0.53,2.41,408.5,8.15,53931.0,1.4037423076923077,1.4037423076923077,3.0
2024-05-10 09:11:00+00:00,0.83,2.78,404.7,8.14,48694.0,1.3976246153846155,1.3976246153846155,3.0
2024-05-10 09:14:00+00:00,-1.13,2.36,411.0,8.82,63432.0,2.0724888888888886,2.0724888888888886,2.0
2024-05-10 09:15:00+00:00,-0.68,2.48,411.0,8.82,63432.0,1.956488888888889,1.956488888888889,2.0
2024-05-10 09:21:00+00:00,-1.61,2.54,408.3,9.06,59841.0,2.2031452991452993,2.2031452991452993,5.0
2024-05-10 09:22:00+00:00,-0.4,2.23,406.5,8.69,54255.0,1.8640495726495727,1.8640495726495727,5.0
2024-05-10 09:23:00+00:00,-1.33,2.2,404.7,8.32,48797.0,2.076598290598291,2.076598290598291,5.0
2024-05-10 09:24:00+00:00,-1.2,3.01,424.8,6.62,67048.0,1.996748717948718,1.996748717948718,4.0
2024-05-10 09:25:00+00:00,-0.64,2.72,424.8,6.62,67048.0,1.8523931623931624,1.8523931623931624,4.0
2024-05-10 09:26:00+00:00,-2.53,2.98,424.8,6.62,67048.0,2.3395931623931623,2.3395931623931623,4.0
2024-05-10 09:29:00+00:00,-1.47,3.05,425.0,6.27,66754.0,2.045902564102564,2.045902564102564,2.0
2024-05-10 09:30:00+00:00,-2.04,2.93,428.0,6.16,71567.0,2.19454358974359,2.19454358974359,2.0
2024-05-10 09:31:00+00:00,-1.46,3.06,429.9,6.09,74622.0,2.046094017094017,2.046094017094017,1.0
2024-05-10 09:34:00+00:00,-0.2,2.94,425.1,6.92,80557.0,1.7578017094017095,1.7578017094017095,2.0
2024-05-10 09:35:00+00:00,-0.2,1.99,422.3,7.6,70227.0,1.7908478632478633,1.7908478632478633,2.0
2024-05-10 09:36:00+00:00,-0.14,2.02,420.9,7.88,60473.0,1.7883042735042736,1.7883042735042736,2.0
2024-05-10 09:37:00+00:00,-1.59,2.2,424.4,6.92,63080.0,2.114174358974359,2.114174358974359,3.0
2024-05-10 09:38:00+00:00,-1.41,2.08,424.4,6.92,63080.0,2.0677743589743587,2.0677743589743587,3.0
2024-05-10 09:39:00+00:00,-1.73,2.24,421.4,6.31,64969.0,2.1053555555555556,2.1053555555555556,3.0
2024-05-10 09:40:00+00:00,-2.04,2.77,421.4,6.31,64969.0,2.1852666666666667,2.1852666666666667,4.0
2024-05-10 09:41:00+00:00,-2.16,3.05,421.4,6.31,64969.0,2.2161999999999997,2.2161999999999997,4.0
2024-05-10 09:43:00+00:00,-3.04,3.51,424.6,5.88,60451.0,2.426105982905983,2.426105982905983,5.0
2024-05-10 09:44:00+00:00,-3.04,3.54,424.6,5.88,60451.0,2.426105982905983,2.426105982905983,6.0
2024-05-10 09:45:00+00:00,-3.03,3.58,424.6,5.88,60451.0,2.423528205128205,2.423528205128205,6.0
2024-05-10 09:48:00+00:00,-3.41,3.89,423.1,5.28,50042.0,2.4813299145299146,2.4813299145299146,6.0
2024-05-10 09:49:00+00:00,-3.29,3.89,423.1,5.28,50042.0,2.450396581196581,2.450396581196581,6.0
2024-05-10 09:51:00+00:00,-3.39,3.81,420.9,4.97,56336.0,2.451482051282051,2.451482051282051,6.0
2024-05-10 09:52:00+00:00,-3.33,3.77,420.8,4.96,59505.0,2.4351384615384615,2.4351384615384615,5.0
2024-05-10 09:53:00+00:00,-3.13,3.73,420.8,5.24,58425.0,2.400382905982906,2.400382905982906,5.0
2024-05-10 09:54:00+00:00,-3.55,4.0,420.8,5.19,55042.0,2.5056495726495727,2.5056495726495727,5.0
2024-05-10 09:57:00+00:00,-3.52,4.01,423.5,4.56,60298.0,2.4675931623931624,2.4675931623931624,5.0
2024-05-10 09:58:00+00:00,-3.55,4.04,423.5,4.56,60298.0,2.4753264957264958,2.4753264957264958,5.0
2024-05-10 10:07:00+00:00,-3.65,4.05,422.6,4.38,54232.0,2.4878119658119657,2.4878119658119657,3.0
2024-05-10 10:34:00+00:00,-3.55,3.96,418.6,4.53,64930.0,2.459957264957265,2.459957264957265,-1.0
2024-05-10 10:35:00+00:00,-3.69,4.0,418.6,4.53,64930.0,2.496046153846154,2.496046153846154,0.0
2024-05-10 10:37:00+00:00,-3.64,3.96,418.1,4.35,61180.0,2.4709726495726496,2.4709726495726496,0.0
2024-05-10 10:38:00+00:00,-3.77,4.07,418.1,4.35,61180.0,2.504483760683761,2.504483760683761,1.0
2024-05-10 10:39:00+00:00,-3.55,3.9,418.1,4.35,61180.0,2.4477726495726495,2.4477726495726495,1.0
2024-05-10 10:46:00+00:00,-3.48,3.79,418.1,4.48,63119.0,2.437528205128205,2.437528205128205,1.0
2024-05-10 10:47:00+00:00,-3.47,3.99,420.5,4.32,60359.0,2.4319965811965814,2.4319965811965814,1.0
2024-05-10 10:48:00+00:00,-3.48,3.85,424.8,4.03,55288.0,2.4290820512820512,2.4290820512820512,1.0
2024-05-10 10:50:00+00:00,-3.55,4.01,417.5,3.51,58407.0,2.395711111111111,2.395711111111111,0.0
2024-05-10 10:51:00+00:00,-3.47,4.04,418.0,3.53,58042.0,2.3776735042735044,2.3776735042735044,0.0
2024-05-10 10:52:00+00:00,-3.22,3.71,418.7,3.55,57378.0,2.316367521367521,2.316367521367521,-2.0
2024-05-10 10:53:00+00:00,-3.14,3.66,419.4,3.87,53573.0,2.3168837606837607,2.3168837606837607,-2.0
2024-05-10 10:54:00+00:00,-3.11,3.64,420.0,3.45,52673.0,2.285611965811966,2.285611965811966,-3.0
2024-05-10 10:55:00+00:00,-3.24,3.74,420.6,3.05,51832.0,2.296784615384616,2.296784615384616,-3.0
2024-05-10 10:56:00+00:00,-2.79,3.28,416.9,4.23,70059.0,2.2413384615384615,2.2413384615384615,-3.0
2024-05-10 10:58:00+00:00,-2.1,3.07,415.2,4.31,71427.0,2.0635641025641025,2.0635641025641025,-4.0
2024-05-10 10:59:00+00:00,-2.72,3.52,424.1,3.35,58403.0,2.190432478632479,2.190432478632479,-5.0
2024-05-10 11:00:00+00:00,-2.77,3.53,424.1,3.35,58403.0,2.203321367521368,2.203321367521368,-5.0
2024-05-10 11:01:00+00:00,-3.01,3.84,423.3,3.52,68185.0,2.2731726495726496,2.2731726495726496,-5.0
2024-05-10 11:02:00+00:00,-3.29,4.05,422.9,3.58,72470.0,2.347842735042735,2.347842735042735,-6.0
2024-05-10 11:03:00+00:00,-3.04,4.01,424.2,3.22,52010.0,2.2653982905982906,2.2653982905982906,-6.0
2024-05-10 11:04:00+00:00,-3.33,4.13,424.2,3.22,52010.0,2.340153846153846,2.340153846153846,-6.0
2024-05-10 11:05:00+00:00,-3.04,4.03,425.1,3.02,54553.0,2.2558905982905983,2.2558905982905983,-6.0
2024-05-10 11:06:00+00:00,-2.94,3.87,425.4,2.94,55544.0,2.2261435897435895,2.2261435897435895,-6.0
2024-05-10 11:08:00+00:00,-2.73,3.82,421.4,3.92,66647.0,2.219733333333333,2.219733333333333,-4.0
2024-05-10 11:09:00+00:00,-3.22,3.98,425.4,3.24,52752.0,2.3163213675213674,2.3163213675213674,-5.0
2024-05-10 11:14:00+00:00,-3.27,3.71,416.0,2.81,52793.0,2.2773794871794872,2.2773794871794872,-6.0
2024-05-10 11:15:00+00:00,-2.72,3.1,416.8,3.38,65722.0,2.172017094017094,2.172017094017094,-6.0
2024-05-10 11:16:00+00:00,-2.81,3.02,417.8,4.1,82065.0,2.241186324786325,2.241186324786325,-6.0
2024-05-10 11:20:00+00:00,-2.74,3.0,425.4,4.03,69568.0,2.239988034188034,2.239988034188034,-6.0
2024-05-10 11:21:00+00:00,-2.7,2.95,425.4,4.03,69568.0,2.229676923076923,2.229676923076923,-6.0
2024-05-10 11:22:00+00:00,-2.62,2.91,425.4,4.03,69568.0,2.2090547008547006,2.2090547008547006,-6.0
2024-05-10 11:24:00+00:00,-2.78,3.12,421.9,4.2,77583.0,2.2508068376068375,2.2508068376068375,-6.0
2024-05-10 11:25:00+00:00,-2.94,3.33,421.9,4.2,77583.0,2.2920512820512817,2.2920512820512817,-6.0
2024-05-10 11:28:00+00:00,-3.17,3.52,421.4,4.12,68018.0,2.3451555555555554,2.3451555555555554,-6.0
2024-05-10 11:29:00+00:00,-3.41,3.92,421.4,4.12,68018.0,2.4070222222222224,2.4070222222222224,-6.0
2024-05-10 11:34:00+00:00,-2.57,3.03,422.0,4.15,74749.0,2.1939504273504276,2.1939504273504276,-8.0
2024-05-10 11:35:00+00:00,-2.83,3.6,422.0,4.15,74749.0,2.2609726495726497,2.2609726495726497,-8.0
2024-05-10 11:36:00+00:00,-2.63,3.35,422.0,4.15,74749.0,2.209417094017094,2.209417094017094,-8.0
2024-05-10 11:38:00+00:00,-2.94,3.68,421.9,3.33,60222.0,2.2398512820512817,2.2398512820512817,-8.0
2024-05-10 11:39:00+00:00,-3.09,3.76,421.9,3.33,60222.0,2.2785179487179485,2.2785179487179485,-9.0
2024-05-10 11:40:00+00:00,-3.18,3.81,421.9,3.33,60222.0,2.3017179487179487,2.3017179487179487,-9.0
2024-05-10 11:43:00+00:00,-3.26,3.86,425.1,3.11,59651.0,2.3180017094017096,2.3180017094017096,-10.0
2024-05-10 11:44:00+00:00,-3.19,3.8,424.6,3.26,58661.0,2.3075726495726494,2.3075726495726494,-9.0
2024-05-10 11:45:00+00:00,-3.41,4.1,423.3,3.46,56766.0,2.3726837606837607,2.3726837606837607,-9.0
2024-05-10 11:46:00+00:00,-3.1,3.82,423.3,3.07,57840.0,2.2693726495726496,2.2693726495726496,-9.0
2024-05-10 11:51:00+00:00,-2.96,3.83,420.5,3.11,63589.0,2.2279299145299145,2.2279299145299145,-9.0
2024-05-10 11:52:00+00:00,-3.35,4.07,425.0,3.02,55162.0,2.335524786324786,2.335524786324786,-9.0
2024-05-10 11:53:00+00:00,-2.72,3.67,417.3,3.35,86586.0,2.1716017094017097,2.1716017094017097,-9.0
2024-05-10 11:54:00+00:00,-3.04,3.76,414.4,3.46,96752.0,2.252659829059829,2.252659829059829,-9.0
2024-05-10 11:56:00+00:00,-3.14,3.84,411.0,3.37,103494.0,2.263622222222222,2.263622222222222,-9.0
2024-05-10 11:57:00+00:00,-3.07,3.83,411.0,3.37,103494.0,2.2455777777777777,2.2455777777777777,-9.0
2024-05-10 11:58:00+00:00,-3.1,3.76,424.6,3.02,59575.0,2.2699726495726495,2.2699726495726495,-9.0
2024-05-10 11:59:00+00:00,-2.94,3.55,424.6,3.02,59575.0,2.2287282051282054,2.2287282051282054,-9.0
2024-05-10 12:00:00+00:00,-3.1,3.62,424.6,3.02,59575.0,2.2699726495726495,2.2699726495726495,-9.0
2024-05-10 12:04:00+00:00,-3.03,3.39,425.7,2.85,54341.0,2.244774358974359,2.244774358974359,-9.0
2024-05-10 12:05:00+00:00,-2.52,2.75,425.8,2.99,58508.0,2.1219846153846156,2.1219846153846156,-9.0
2024-05-10 12:06:00+00:00,-3.24,3.8,426.1,3.94,86811.0,2.3654153846153845,2.3654153846153845,-8.0
2024-05-10 12:07:00+00:00,-3.48,4.14,426.1,3.94,86811.0,2.4272820512820514,2.4272820512820514,-8.0
2024-05-10 12:13:00+00:00,-2.83,3.68,430.5,2.44,42872.0,2.181911111111111,2.181911111111111,-9.0
2024-05-10 12:14:00+00:00,-2.58,3.35,430.5,2.44,42872.0,2.117466666666667,2.117466666666667,-9.0
2024-05-10 12:15:00+00:00,-2.0,2.81,430.5,2.44,42872.0,1.9679555555555557,1.9679555555555557,-9.0
2024-05-10 12:17:00+00:00,-3.42,4.08,420.5,3.02,57505.0,2.341107692307692,2.341107692307692,-9.0
2024-05-10 12:18:00+00:00,-3.26,4.01,420.5,3.02,57505.0,2.299863247863248,2.299863247863248,-9.0
2024-05-10 12:19:00+00:00,-3.34,4.09,432.0,2.3,41928.0,2.3091316239316235,2.3091316239316235,-9.0
2024-05-10 12:20:00+00:00,-3.25,4.07,435.6,2.07,37120.0,2.2821008547008548,2.2821008547008548,-10.0
2024-05-10 12:21:00+00:00,-3.43,4.1,434.9,2.09,37214.0,2.327762393162393,2.327762393162393,-10.0
2024-05-10 12:22:00+00:00,-2.91,3.62,430.8,2.21,37752.0,2.189564102564103,2.189564102564103,-10.0
2024-05-10 12:23:00+00:00,-2.81,3.46,430.8,2.21,37752.0,2.163786324786325,2.163786324786325,-9.0
2024-05-10 12:24:00+00:00,-2.05,2.86,432.2,2.85,55325.0,2.0101521367521364,2.0101521367521364,-9.0
2024-05-10 12:25:00+00:00,-2.42,3.22,429.1,3.16,56813.0,2.115545299145299,2.115545299145299,-9.0
2024-05-10 12:26:00+00:00,-1.94,3.09,423.0,3.78,59799.0,2.012119658119658,2.012119658119658,-9.0
2024-05-10 12:27:00+00:00,-2.49,3.38,417.6,3.19,90952.0,2.1035435897435897,2.1035435897435897,-9.0
2024-05-10 12:28:00+00:00,-2.87,3.75,422.2,2.87,57883.0,2.195037606837607,2.195037606837607,-9.0
2024-05-10 12:29:00+00:00,-2.78,3.67,414.7,3.26,82056.0,2.174468376068376,2.174468376068376,-9.0
2024-05-10 12:30:00+00:00,-2.97,3.8,411.4,3.33,77567.0,2.218507692307692,2.218507692307692,-9.0
2024-05-10 12:31:00+00:00,-3.32,3.92,415.3,3.01,64567.0,2.3003299145299145,2.3003299145299145,-9.0
2024-05-10 12:32:00+00:00,-2.81,3.66,418.9,2.71,53069.0,2.1608324786324786,2.1608324786324786,-9.0
2024-05-10 12:33:00+00:00,-3.13,3.89,428.8,3.12,43814.0,2.295336752136752,2.295336752136752,-9.0
2024-05-10 12:34:00+00:00,-2.87,3.71,437.6,3.54,37782.0,2.2778837606837605,2.2778837606837605,-10.0
2024-05-10 12:36:00+00:00,-3.05,3.85,411.1,2.81,72279.0,2.2070991452991455,2.2070991452991455,-10.0
2024-05-10 12:37:00+00:00,-3.21,3.93,410.0,2.95,88605.0,2.253697435897436,2.253697435897436,-9.0
2024-05-10 12:38:00+00:00,-3.36,4.03,411.4,2.75,54371.0,2.2842410256410255,2.2842410256410255,-9.0
2024-05-10 12:39:00+00:00,-3.11,3.87,411.4,2.75,55393.0,2.219796581196581,2.219796581196581,-9.0
2024-05-10 12:40:00+00:00,-3.37,4.04,410.0,2.68,87690.0,2.2787418803418804,2.2787418803418804,-9.0
2024-05-10 12:41:00+00:00,-3.18,3.99,410.0,2.68,87869.0,2.2297641025641024,2.2297641025641024,-9.0
2024-05-10 12:42:00+00:00,-3.42,4.06,410.3,2.93,48007.0,2.3074615384615385,2.3074615384615385,-9.0
2024-05-10 12:43:00+00:00,-3.43,4.08,408.4,2.84,58631.0,2.2993777777777775,2.2993777777777775,-9.0
2024-05-10 12:44:00+00:00,-3.43,4.08,407.8,2.81,62029.0,2.2959162393162393,2.2959162393162393,-9.0
2024-05-10 13:11:00+00:00,-2.27,3.74,405.0,2.8,107894.0,1.9885401709401709,1.9885401709401709,-6.0
2024-05-10 13:12:00+00:00,-2.63,3.83,405.0,2.8,107894.0,2.081340170940171,2.081340170940171,-6.0
2024-05-10 13:17:00+00:00,-2.07,3.63,405.0,3.12,118088.0,1.9561846153846154,1.9561846153846154,-5.0
2024-05-10 13:25:00+00:00,-2.29,3.64,407.8,3.45,132000.0,2.040449572649573,2.040449572649573,-5.0
2024-05-10 13:26:00+00:00,-2.51,3.59,407.8,3.45,132000.0,2.0971606837606838,2.0971606837606838,-5.0
2024-05-10 13:36:00+00:00,-1.99,3.62,402.8,3.12,105506.0,1.9294700854700855,1.9294700854700855,-3.0
2024-05-10 13:37:00+00:00,-1.8,3.61,402.8,3.12,105506.0,1.8804923076923077,1.8804923076923077,-3.0
2024-05-10 13:39:00+00:00,-0.91,3.5,405.4,3.2,154229.0,1.6630700854700855,1.6630700854700855,-3.0
2024-05-10 13:40:00+00:00,-0.81,3.46,405.4,3.2,154229.0,1.6372923076923076,1.6372923076923076,-3.0
2024-05-10 13:41:00+00:00,-0.69,3.44,405.4,3.2,154229.0,1.6063589743589743,1.6063589743589743,-2.0
2024-05-10 13:42:00+00:00,-0.69,3.42,400.6,3.31,151432.0,1.5996666666666668,1.5996666666666668,-2.0
2024-05-10 13:43:00+00:00,-0.68,3.49,400.6,3.31,151432.0,1.597088888888889,1.597088888888889,-2.0
2024-05-10 13:44:00+00:00,-0.43,3.46,400.6,3.31,151432.0,1.5326444444444445,1.5326444444444445,-2.0
2024-05-10 13:48:00+00:00,-0.53,3.45,401.1,3.23,84406.0,1.5550068376068378,1.5550068376068378,-2.0
2024-05-10 13:49:00+00:00,-0.9,3.53,400.8,3.19,80623.0,1.6471538461538462,1.6471538461538462,-1.0
2024-05-10 13:50:00+00:00,-0.82,3.48,400.1,3.17,120825.0,1.6233931623931626,1.6233931623931626,-1.0
2024-05-10 13:51:00+00:00,-0.84,3.26,400.1,3.17,121209.0,1.6285487179487181,1.6285487179487181,0.0
2024-05-10 13:54:00+00:00,-0.37,3.18,406.0,3.1,85806.0,1.5195316239316239,1.5195316239316239,2.0
2024-05-10 13:55:00+00:00,-0.09,3.27,406.0,3.1,85806.0,1.4473538461538462,1.4473538461538462,3.0
2024-05-10 13:57:00+00:00,-0.19,3.28,407.8,3.41,102446.0,1.4967162393162394,1.4967162393162394,3.0
2024-05-10 13:58:00+00:00,-0.48,3.28,407.8,3.41,102446.0,1.571471794871795,1.571471794871795,3.0
2024-05-10 13:59:00+00:00,0.09,3.27,413.3,2.97,84308.0,1.240113076923077,1.240113076923077,3.0
2024-05-10 14:00:00+00:00,0.24,3.25,405.5,2.94,76832.0,1.2272430769230769,1.2272430769230769,3.0
2024-05-10 14:01:00+00:00,0.29,3.21,411.0,2.99,120275.0,1.23727,1.23727,3.0
2024-05-10 14:02:00+00:00,1.13,2.98,403.3,3.1,94956.0,1.2291723076923078,1.2291723076923078,3.0
2024-05-10 14:03:00+00:00,0.98,3.08,401.4,3.11,87316.0,1.2266084615384616,1.2266084615384616,4.0
2024-05-10 14:05:00+00:00,1.54,3.46,411.5,3.31,90798.0,1.2485915384615385,1.2485915384615385,3.0
2024-05-10 14:06:00+00:00,1.52,3.35,411.9,3.31,93355.0,1.2492007692307692,1.2492007692307692,3.0
2024-05-10 14:07:00+00:00,-0.0,3.18,413.6,3.3,104850.0,1.4572,1.4572,4.0
2024-05-10 14:08:00+00:00,0.14,3.15,405.5,3.2,116310.0,1.235823076923077,1.235823076923077,4.0
2024-05-10 14:10:00+00:00,-0.7,3.26,408.2,3.55,115483.0,1.6376905982905983,1.6376905982905983,4.0
2024-05-10 14:11:00+00:00,1.92,3.62,408.2,3.55,115483.0,1.2514853846153846,1.2514853846153846,4.0
2024-05-10 14:14:00+00:00,1.12,3.64,410.2,3.83,109999.0,1.2637715384615384,1.2637715384615384,4.0
2024-05-10 14:15:00+00:00,1.5,3.61,410.2,3.83,109856.0,1.2637715384615384,1.2637715384615384,4.0
2024-05-10 14:16:00+00:00,0.45,3.6,409.9,3.62,94552.0,1.2563846153846154,1.2563846153846154,4.0
2024-05-10 14:17:00+00:00,0.21,3.57,409.9,3.59,92162.0,1.2553946153846154,1.2553946153846154,4.0
2024-05-10 14:28:00+00:00,0.44,3.58,408.4,3.58,111864.0,1.25278,1.25278,3.0
2024-05-10 14:29:00+00:00,0.58,3.58,408.4,3.58,111864.0,1.25278,1.25278,3.0
2024-05-10 14:31:00+00:00,0.8,3.57,410.2,3.84,140789.0,1.2641015384615386,1.2641015384615386,3.0
2024-05-10 14:32:00+00:00,0.35,3.56,410.2,3.84,140789.0,1.2641015384615386,1.2641015384615386,3.0
2024-05-10 14:34:00+00:00,0.66,3.48,407.1,3.47,101750.0,1.2471700000000001,1.2471700000000001,4.0
2024-05-10 14:35:00+00:00,0.61,3.54,407.1,3.47,101750.0,1.2471700000000001,1.2471700000000001,4.0
2024-05-10 14:36:00+00:00,1.27,3.29,407.1,3.47,101750.0,1.2471700000000001,1.2471700000000001,4.0
2024-05-10 14:39:00+00:00,0.96,2.98,429.9,3.82,244874.0,1.293446153846154,1.293446153846154,4.0
2024-05-10 14:40:00+00:00,0.68,2.92,429.9,3.82,244874.0,1.293446153846154,1.293446153846154,3.0
2024-05-10 14:41:00+00:00,0.15,2.95,429.9,3.82,244874.0,1.293446153846154,1.293446153846154,3.0
2024-05-10 14:50:00+00:00,0.86,3.02,415.6,3.09,130591.0,1.2475761538461538,1.2475761538461538,6.0
2024-05-10 14:51:00+00:00,0.3,2.97,415.6,3.09,130591.0,1.2475761538461538,1.2475761538461538,6.0
2024-05-10 14:52:00+00:00,0.28,2.83,423.3,5.2,179634.0,1.3289338461538462,1.3289338461538462,8.0
2024-05-10 14:53:00+00:00,1.07,2.61,423.3,5.19,179390.0,1.3286038461538463,1.3286038461538463,10.0
2024-05-10 14:54:00+00:00,0.89,2.68,411.0,3.34,112742.0,1.24882,1.24882,10.0
2024-05-10 14:55:00+00:00,1.07,2.68,410.8,3.32,111553.0,1.2478553846153846,1.2478553846153846,12.0
2024-05-10 14:58:00+00:00,-0.54,2.73,439.1,5.87,87568.0,1.8212153846153847,1.8212153846153847,15.0
2024-05-10 14:59:00+00:00,-0.9,2.6,449.2,8.42,95528.0,2.0949846153846154,2.0949846153846154,16.0
2024-05-10 15:00:00+00:00,-0.88,3.13,441.2,5.74,144211.0,1.9068752136752138,1.9068752136752138,16.0
2024-05-10 15:01:00+00:00,-0.8,2.62,418.1,3.76,122942.0,1.7034837606837607,1.7034837606837607,17.0
